id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1359519775613997059,1359519775613997059,2021-02-10 15:09:07 UTC,2021-02-10,15:09:07,+0000,94602806,salesmontanha,sales montanha,,Inflamação na garganta pode ser considerado também sintomas do covid 19 ? #VCnoJL1,pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/salesmontanha/status/1359519775613997059,False,,0,,,,,,,,[],,,,
1359518560079470602,1359518560079470602,2021-02-10 15:04:18 UTC,2021-02-10,15:04:18,+0000,1149874625658138625,sandroandr7,Sandro André,,"#VCnoJL1  Acho que uma das maiores falhas da campanha de combate ao Coronavírus foi flexibilizar as medidas de proteção e agora querer restringir de novo, nesse vai e vem as pessoas perderam o medo do contagio e ficaram mais displicentes na segunda fase.",pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/SandroAndr7/status/1359518560079470602,False,,0,,,,,,,,[],,,,
1359518212338163712,1359518212338163712,2021-02-10 15:02:55 UTC,2021-02-10,15:02:55,+0000,1308992253910712331,e_ramos33,Elian Ramos 🤪🧢,,o susto da Denise Soares 😂 #VCnoJL1,pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/e_ramos33/status/1359518212338163712,False,,0,,,,,,,,[],,,,
1359517539315945472,1359517539315945472,2021-02-10 15:00:14 UTC,2021-02-10,15:00:14,+0000,1279073133102878720,elielsonsoare18,Elielson witenner,,#VCnoJL1 infelizmente teremos empresas que vai querer lucrar encima do trabalhador na vacinaçao!patrão não dá nada de graça para empregado..,pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/ElielsonSoare18/status/1359517539315945472,False,,0,,,,,,,,[],,,,
1359513921527427073,1359513921527427073,2021-02-10 14:45:52 UTC,2021-02-10,14:45:52,+0000,1103329495069741056,joanilcemiranda,Joanilce Miranda,,"Vamos de segunda dose contra o coronavirus agradeço a Deus e Nossa Senhora de Nazaré por esse privilégio, e rezo todos os dias para toda a população receberem a dose dessa vacina tão esperada por todos.#VCnoJL1  https://t.co/Nlx51xcsLf",pt,[],[],"['https://pbs.twimg.com/media/Et32sInWQAQvM58.jpg', 'https://pbs.twimg.com/media/Et32tJqXUAMMuur.jpg']",0,0,0,['vcnojl1'],[],https://twitter.com/JoanilceMiranda/status/1359513921527427073,False,,1,https://pbs.twimg.com/media/Et32sInWQAQvM58.jpg,,,,,,,[],,,,
1359169139353530370,1359169139353530370,2021-02-09 15:55:49 UTC,2021-02-09,15:55:49,+0000,1241014967735894019,ivonnealmeida11,ivonne almeida,,"#VCnoJL1 Priscila em relação os emprego no hospital ele só querem pessoa com experiência, n dão oportunidade pra nós",pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/ivonnealmeida11/status/1359169139353530370,False,,0,,,,,,,,[],,,,
1359169069077913606,1359169069077913606,2021-02-09 15:55:32 UTC,2021-02-09,15:55:32,+0000,114516850,dielsonpqd,Dielson macedo,,Se Deus quiser vamos vencer essa pandemia.#VCnoJL1,pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/DielsonPQD/status/1359169069077913606,False,,0,,,,,,,,[],,,,
1359168559058984965,1359168559058984965,2021-02-09 15:53:31 UTC,2021-02-09,15:53:31,+0000,4747583056,luiz_radiocunha,Luiz Cunha,,"#VCnoJL1 sobre o IPTU, a prefeitura anunciou reajuste de 2,56%, mas o meu boleto, emitido pelo site, o reajuste é de 36,57%. E agora  , Sefin ?",pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/luiz_radiocunha/status/1359168559058984965,False,,0,,,,,,,,[],,,,
1359167822048419854,1359167822048419854,2021-02-09 15:50:35 UTC,2021-02-09,15:50:35,+0000,1306592103510675458,marlonluc311,Marlon-Luc 31,,#vcnojl1 boa tarde! fico muito triste em saber que o prefeito irar desperdiçar todo esse dinheiro com carnaval enquanto tem tantas famílias passando necessidade e vivendo em condições de total abandono😣😣😣😣😣😣,pt,[],[],[],0,0,1,['vcnojl1'],[],https://twitter.com/MarlonLuc311/status/1359167822048419854,False,,0,,,,,,,,[],,,,
1359167324062900230,1359167324062900230,2021-02-09 15:48:36 UTC,2021-02-09,15:48:36,+0000,4747583056,luiz_radiocunha,Luiz Cunha,,"#VCnoJL1 a prefeitura anunciou reajuste de 2,65%, no entanto meu boleto que emitiu pelo site, veio com reajuste acima de 36,57%. E agora ?",pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/luiz_radiocunha/status/1359167324062900230,False,,0,,,,,,,,[],,,,
1359166814924775428,1359166814924775428,2021-02-09 15:46:35 UTC,2021-02-09,15:46:35,+0000,58880002,bitovalente,Bito Valente,,"2 MILHÕES para CARNAVAL que não vai acontecer, é brincadeira. Tantas outras coisas que poderiam receber esse recurso.#VCnoJL1",pt,[],[],[],0,0,1,['vcnojl1'],[],https://twitter.com/BitoValente/status/1359166814924775428,False,,0,,,,,,,,[],,,,
1359166727976796161,1359166727976796161,2021-02-09 15:46:14 UTC,2021-02-09,15:46:14,+0000,195818296,danizinhasauma,Daniele Sauma,,"Triste ver que o carnaval mesmo não acontecendo vai receber uma verba que poderia ser usado para a Saúde, em meio a pandemia precisando de leitos e reformas em UPAS E UBS, triste realidade do Brasil. #VCnoJL1",pt,[],[],[],0,0,1,['vcnojl1'],[],https://twitter.com/danizinhasauma/status/1359166727976796161,False,,0,,,,,,,,[],,,,
1359166439329062914,1359166439329062914,2021-02-09 15:45:05 UTC,2021-02-09,15:45:05,+0000,798359962086948864,livl10,Larissa Liv,,A prioridade da prefeitura são as escolas de samba mas não vejo a mesma disposição para ajudar setores da economia e trabalhadores que estão sofrendo desde o ano passado com a pandemia... #vcnojl1,pt,[],[],[],0,0,1,['vcnojl1'],[],https://twitter.com/LivL10/status/1359166439329062914,False,,0,,,,,,,,[],,,,
1359166162500784130,1359166162500784130,2021-02-09 15:43:59 UTC,2021-02-09,15:43:59,+0000,924466430053175297,luisartur43,Luis Artur Magno,,2 milhões pra carnaval? pra não fazerem nada? Não era pra ter nada por conta da pandemia! Distribuem essa grana pra quem precisa. Tanta gente sem ter comida e a prefeitura gastando dinheiro com carnaval.#VCnoJL1,pt,[],[],[],0,0,2,['vcnojl1'],[],https://twitter.com/luisartur43/status/1359166162500784130,False,,0,,,,,,,,[],,,,
1359164955401027589,1359164955401027589,2021-02-09 15:39:12 UTC,2021-02-09,15:39:12,+0000,1130494215593631745,mariorobsondel1,Mário Robson Lima,,"#VCnoJL1 com respeito aos amigos que infelizmente terão prejuízo, mas pelo menos um ano de sossego sem Carnaval.",pt,[],[],[],0,0,1,['vcnojl1'],[],https://twitter.com/mariorobsondel1/status/1359164955401027589,False,,0,,,,,,,,[],,,,
1359164235683688448,1359164235683688448,2021-02-09 15:36:20 UTC,2021-02-09,15:36:20,+0000,1103034075668013056,fernandapina17,Fernanda pina,,"#VCnoJL1 outros profissionais tbm deveriam fzr parte do grupo de prioridade, como policiais, pessoas q trabalham em supermercados, ja q essas pessoas estão diariamente em contato com a população, agora com a volta as aulas, tbm educadores e equipe técnica escolar tbm.",pt,[],[],[],0,0,1,['vcnojl1'],[],https://twitter.com/Fernandapina17/status/1359164235683688448,False,,0,,,,,,,,[],,,,
1359163654722248705,1359163654722248705,2021-02-09 15:34:01 UTC,2021-02-09,15:34:01,+0000,1465257631,adrianacostoliv,Adriana Oliveira,,A Prefeitura de Belém poderia se organizar melhor nessa campanha de vacinação contra Covid.#VCnoJL1,pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/adrianacostoliv/status/1359163654722248705,False,,0,,,,,,,,[],,,,
1359162916554084353,1359162916554084353,2021-02-09 15:31:05 UTC,2021-02-09,15:31:05,+0000,238254709,aqquiino,Gabriel,,"Muito bom ver os idosos se vacinando e ver a alegria no olhar deles, e que venha a vacina para todos nós e pra seguirmos com muita esperança de dias melhores #VCnoJL1",pt,[],[],[],1,0,3,['vcnojl1'],[],https://twitter.com/aqquiino/status/1359162916554084353,False,,0,,,,,,,,[],,,,
1359162872840994817,1359162872840994817,2021-02-09 15:30:55 UTC,2021-02-09,15:30:55,+0000,477051871,louzadaaline,Aline Louzada,,"Obrigada @JL1edicao pelo importante serviço prestado à sociedade, trazendo as informações oficiais sobre atualização do cronograma da vacinação no nosso Estado. 🙏🏻   #VCnoJL1",pt,"[{'screen_name': 'jl1edicao', 'name': 'jl1 - tv liberal', 'id': '52183009'}]",[],[],0,0,0,['vcnojl1'],[],https://twitter.com/louzadaaline/status/1359162872840994817,False,,0,,,,,,,,[],,,,
1359162851068420100,1359162851068420100,2021-02-09 15:30:50 UTC,2021-02-09,15:30:50,+0000,1302380687253803008,wilians_cunha,Wilians Da Natividade Cunha,,#VCnoJL1 Que bom ver nossos idosos sendo vacinados .vamos continuar com as prevenções.,pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/wilians_cunha/status/1359162851068420100,False,,0,,,,,,,,[],,,,
1359162280018124801,1359162280018124801,2021-02-09 15:28:34 UTC,2021-02-09,15:28:34,+0000,249242105,odontopara,SCastro,,#VCnoJL1 Nossos gestores de saúde não estão priorizando a vacinação dos dentistas. Estão esquecendo que trabalhamos a 25 cms da boca de uma pessoa que sequer pode usar máscara. Se estamos infectados o risco é grande para o paciente.,pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/ODONTOPARA/status/1359162280018124801,False,,0,,,,,,,,[],,,,
1359162091039506434,1359162091039506434,2021-02-09 15:27:49 UTC,2021-02-09,15:27:49,+0000,1137856230267994112,neymoreira9,Ney Moreira,,#VCnoJL1 informo que a Cosanpa abriu vários buracos aqui na Travessa Mauriti inclusive na frente da Vila Santa Rita impedindo a entrada é saída de veículos dos moradores. É a obra se encontra abandonada. (V. Vídeo)  https://t.co/yYDIZoWWSs,pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/NeyMoreira9/status/1359162091039506434,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1359161873220960261/pu/img/-8nHBppUD8y6mCzj.jpg,,,,,,,[],,,,
1359161790454779909,1359161790454779909,2021-02-09 15:26:37 UTC,2021-02-09,15:26:37,+0000,782942436104568832,denilssson_,Denilson Borges,,"Graças a Deus minha avó recebeu a 1a dose, agora está aguardando a 2a dose e mantém os cuidados essenciais e necessários contra a pandemia. Faça você também a sua parte!  #VCnoJL1  https://t.co/RrceSwSwDg  https://t.co/pLur8v8WwB",pt,[],[],['https://pbs.twimg.com/media/Ety2b9bWQAIjiXd.jpg'],0,0,0,['vcnojl1'],[],https://twitter.com/denilssson_/status/1359161790454779909,False,,1,https://pbs.twimg.com/media/Ety2b9bWQAIjiXd.jpg,,,,,,,[],,,,
1359161628521021442,1359161628521021442,2021-02-09 15:25:58 UTC,2021-02-09,15:25:58,+0000,782942436104568832,denilssson_,Denilson Borges,,"Graças a Deus minha avó recebeu a 1a dose, agora está aguardando a 2a dose e mantém os cuidados essenciais e necessários contra a pandemia.  Faça você também a sua parte!  #VCnoJL1  https://t.co/RrceSwSwDg  https://t.co/mpPMTrn4WO",pt,[],[],['https://pbs.twimg.com/media/Ety2SlWXcAYnWvO.jpg'],0,0,0,['vcnojl1'],[],https://twitter.com/denilssson_/status/1359161628521021442,False,,1,https://pbs.twimg.com/media/Ety2SlWXcAYnWvO.jpg,,,,,,,[],,,,
1359161193445875717,1359161193445875717,2021-02-09 15:24:15 UTC,2021-02-09,15:24:15,+0000,169104014,allanlliima,Allan Lima,,"Observar nossos idosos sendo vacinados, nos dá a esperança de dias melhores. Mas é de extrema importância manter todas as medidas de proteção,  pois estamos só início da vacinação 💙 #VCnoJL1",pt,[],[],[],0,0,2,['vcnojl1'],[],https://twitter.com/allanlliima/status/1359161193445875717,False,,0,,,,,,,,[],,,,
1359160554250776583,1359160554250776583,2021-02-09 15:21:42 UTC,2021-02-09,15:21:42,+0000,1130494215593631745,mariorobsondel1,Mário Robson Lima,,"#VCnoJL1 agora me diz, como não ficar ansioso se as notícias dizem praticamente que quem as assiste será a próxima vítima da doença?",pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/mariorobsondel1/status/1359160554250776583,False,,0,,,,,,,,[],,,,
1359158820942004232,1359158820942004232,2021-02-09 15:14:49 UTC,2021-02-09,15:14:49,+0000,195818296,danizinhasauma,Daniele Sauma,,"Boa tarde! Aqui na COHAB de Icoaraci nunca tem água,se tem pela manhã de repente não tem mais a noite, se tem água 6:00 da manhã , as 8, já não tem, esse servido da cosampa é uma vergonha.  #VCnoJL1",pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/danizinhasauma/status/1359158820942004232,False,,0,,,,,,,,[],,,,
1359158768806854660,1359158768806854660,2021-02-09 15:14:37 UTC,2021-02-09,15:14:37,+0000,1052723615836319744,ulissesviegas,Ulisses Viégas 🇧🇷,,#VcnoJL1 A ilha do Mosqueiro está abandonada! É impressionante o descaso com um lugar tão bonito. Quantos empregos diretos e indiretos poderiam ser gerados com um projeto turístico decente!!! Até quando o poder público irá agir dessa forma?,pt,[],[],[],1,0,2,['vcnojl1'],[],https://twitter.com/UlissesViegas/status/1359158768806854660,False,,0,,,,,,,,[],,,,
1359158702532677640,1359158702532677640,2021-02-09 15:14:21 UTC,2021-02-09,15:14:21,+0000,1168514425965481984,gugupsb,Gustavo_psb,,Carramanchao marcou a época de muita gente. Espero uma atitude do poder público para não deixar a história de mosqueiro se acabar #VCnoJL1,pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/GuguPsb/status/1359158702532677640,False,,0,,,,,,,,[],,,,
1359158511490527236,1359158511490527236,2021-02-09 15:13:35 UTC,2021-02-09,15:13:35,+0000,1344004167870902272,guimara37824438,Guimaraes,,Aqui na Marambaia falta muita água #VCnoJL1,pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/Guimara37824438/status/1359158511490527236,False,,0,,,,,,,,[],,,,
1359158501294112785,1359158501294112785,2021-02-09 15:13:33 UTC,2021-02-09,15:13:33,+0000,3129359049,andradebentes,Joao Andrade,,#VCnoJL1  Imagina se o nome da rua no bairro da pratinha não fosse felicidade.,pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/AndradeBentes/status/1359158501294112785,False,,0,,,,,,,,[],,,,
1359158133852110849,1359158133852110849,2021-02-09 15:12:05 UTC,2021-02-09,15:12:05,+0000,1078774874536116225,feitosa_milton,feitosa.milton@gmail.com,,"Inadmissível, essa situação na rua da felicidade, que tristeza. Governantes, tenham bom senso. #VCnoJL1",pt,[],[],[],0,0,1,['vcnojl1'],[],https://twitter.com/feitosa_milton/status/1359158133852110849,False,,0,,,,,,,,[],,,,
1359157915127537673,1359157915127537673,2021-02-09 15:11:13 UTC,2021-02-09,15:11:13,+0000,1358074172858114051,pauloed47769362,Paulo Eduardo,,"#VCnoJL1 A vida do ser humano é bem mais importante que o Carnaval, espero que todos colaborem porque foi por conta do Carnaval que aconteceu o Caos da Covid! Colaborem para não haver futuramente um lockdown por favor.",pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/PauloEd47769362/status/1359157915127537673,False,,0,,,,,,,,[],,,,
1359157610344296460,1359157610344296460,2021-02-09 15:10:00 UTC,2021-02-09,15:10:00,+0000,1152603589904338945,eliasaquinorib1,Elias Aquino Ribeiro,,"#VCnoJL1 Problemas de saneamento básico e infraestrutura, está longe de serem solucionados. As comunidades são as que mais sofrem, já que há investimento apenas nos núcleos urbanos!!!*",pt,[],[],[],0,1,1,['vcnojl1'],[],https://twitter.com/EliasAquinoRib1/status/1359157610344296460,False,,0,,,,,,,,[],,,,
1359157426172416011,1359157426172416011,2021-02-09 15:09:16 UTC,2021-02-09,15:09:16,+0000,1189552735617728513,rucosta2,Ruan souza,,"É lamentável a situação de abono em que vivemos a décadas no tapanã, situação de abandono total por parte da prefeitura e governo do estado #VcnoJL1",pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/RuCosta2/status/1359157426172416011,False,,0,,,,,,,,[],,,,
1359157312871620611,1359157312871620611,2021-02-09 15:08:49 UTC,2021-02-09,15:08:49,+0000,2562614485,riccardo_leao,Riccardo,,"O nosso país não tem uma proteção de reserva em nossa produção, os produtores preferem exportar e ganhar muito, eles conseguem financiamentos com o nosso dinheiro e em troca fornecem preços altos.    #VCnoJL1",pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/Riccardo_leao/status/1359157312871620611,False,,0,,,,,,,,[],,,,
1359157010927915008,1359157010927915008,2021-02-09 15:07:37 UTC,2021-02-09,15:07:37,+0000,1168514425965481984,gugupsb,Gustavo_psb,,Como ovo eternamente pelo visto #VCnoJL1,pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/GuguPsb/status/1359157010927915008,False,,0,,,,,,,,[],,,,
1359156416142053381,1359156416142053381,2021-02-09 15:05:16 UTC,2021-02-09,15:05:16,+0000,1168514425965481984,gugupsb,Gustavo_psb,,#VCnoJL1 como seguir um plano alimentar saudável com esses preços da cesta básica?,pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/GuguPsb/status/1359156416142053381,False,,0,,,,,,,,[],,,,
1359156355907661827,1359156355907661827,2021-02-09 15:05:01 UTC,2021-02-09,15:05:01,+0000,1149874625658138625,sandroandr7,Sandro André,,"#VCnoJL1  Tá dificil a vida do consumidor brasileiro, pior ainda a do Paraense que tanto contribui para progresso e o agronegocio do Pais e sempre é o que mais sofre as mazelas dos malfeitores. Faz eu lembrar Mozaico de Ravena: ""NORTE NÃO É COM M""",pt,[],[],[],0,0,1,['vcnojl1'],[],https://twitter.com/SandroAndr7/status/1359156355907661827,False,,0,,,,,,,,[],,,,
1359156198038265871,1359156198038265871,2021-02-09 15:04:24 UTC,2021-02-09,15:04:24,+0000,249417801,ua_nda,Mãe da Naia e da Naliê,,mano o pobre ta tendo q ser vegetariano na marra #VCnoJL1,es,[],[],[],1,0,5,['vcnojl1'],[],https://twitter.com/ua_nda/status/1359156198038265871,False,,0,,,,,,,,[],,,,
1359155444263051275,1359155444263051275,2021-02-09 15:01:24 UTC,2021-02-09,15:01:24,+0000,1279073133102878720,elielsonsoare18,Elielson witenner,,"#VCnoJL1 nada de pensar em carnaval ,a pessoa vai a óbito e o carnaval continua!temos que ter a consciência de nós proteger e proteger quem nós amamos na nossas vidas.",pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/ElielsonSoare18/status/1359155444263051275,False,,0,,,,,,,,[],,,,
1359154052018425863,1359154052018425863,2021-02-09 14:55:52 UTC,2021-02-09,14:55:52,+0000,1149874625658138625,sandroandr7,Sandro André,,"#VCnoJL1  É entendivel que a COSAMPA precise fazer manutenções em suas instalações causando transtorno aos consumidores de agua potável, o problema é que nunca são feitos serviços duradouros e vivemos passando por essas faltas de água constantemente.",pt,[],[],[],0,0,1,['vcnojl1'],[],https://twitter.com/SandroAndr7/status/1359154052018425863,False,,0,,,,,,,,[],,,,
1359153813857402885,1359153813857402885,2021-02-09 14:54:55 UTC,2021-02-09,14:54:55,+0000,362197882,cleiltonrodrigu,CLEÍLTON SANTANA,,"Muito acertada essa nova medida que proíbe o transporte de passageiros para o marajó, principalmente agora com a chegada na nova cepa, o marajó é uma das regiões mais castigadas pela covid-19, tanto pelo acesso difícil quanto pela falta de estrutura hospitalar. #VCnoJL1",pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/cleiltonrodrigu/status/1359153813857402885,False,,0,,,,,,,,[],,,,
1359152756959961090,1359152756959961090,2021-02-09 14:50:43 UTC,2021-02-09,14:50:43,+0000,1422193100,braborosa,Rosa Brabo,,"#VCnoJL1 , bom dia, meu pai tem 92 anos e ainda não se vacinou, onde posso levá_lo para vacina-lo. Obrigada.",pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/BraboRosa/status/1359152756959961090,False,,0,,,,,,,,[],,,,
1359150573031940106,1359150573031940106,2021-02-09 14:42:03 UTC,2021-02-09,14:42:03,+0000,1354458270119952386,yasmim55648777,Yasmim luanne santos,,#VCnoJL1 Já estou acompanhando as noticias  Beijos para minha vovó a qui de Belém do Pará 😘😘😁,pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/Yasmim55648777/status/1359150573031940106,False,,0,,,,,,,,[],,,,
1359149952195321864,1359149952195321864,2021-02-09 14:39:35 UTC,2021-02-09,14:39:35,+0000,1354458270119952386,yasmim55648777,Yasmim luanne santos,,#VCnoJL1 Bom dia e um bom almoço para todos beijos para minha vovó lindo de Belém do Para😘😘,pt,[],[],[],0,0,1,['vcnojl1'],[],https://twitter.com/Yasmim55648777/status/1359149952195321864,False,,0,,,,,,,,[],,,,
1359149714017579014,1359149714017579014,2021-02-09 14:38:38 UTC,2021-02-09,14:38:38,+0000,1354458270119952386,yasmim55648777,Yasmim luanne santos,,#VCnoJL1 minha linda vovó beijos todos se previnindo😘😁  https://t.co/qJhVm7Dm7H,pt,[],[],['https://pbs.twimg.com/media/Etyrdh_XYAwa-Tf.jpg'],0,0,1,['vcnojl1'],[],https://twitter.com/Yasmim55648777/status/1359149714017579014,False,,1,https://pbs.twimg.com/media/Etyrdh_XYAwa-Tf.jpg,,,,,,,[],,,,
1359148990336532481,1359148990336532481,2021-02-09 14:35:45 UTC,2021-02-09,14:35:45,+0000,1354458270119952386,yasmim55648777,Yasmim luanne santos,,Bom dia para todos  Beijos para minha vovó Odineia aqui de Belém do Para 😁😘#VCnoJL1,pt,[],[],[],0,0,1,['vcnojl1'],[],https://twitter.com/Yasmim55648777/status/1359148990336532481,False,,0,,,,,,,,[],,,,
1359147161154449417,1359147161154449417,2021-02-09 14:28:29 UTC,2021-02-09,14:28:29,+0000,52176846,tvliberal,TV Liberal,,"As principais notícias do dia a gente acompanha juntinho, a partir de 11h45 no #JL1. A Jalília Messias e demais equipes de jornalismo já estão nas ruas pautando o que é notícia. Participe no Twitter com a tag #VCnoJL1.  https://t.co/uE7Gfu7AUw",pt,[],[],['https://pbs.twimg.com/media/EtypI7tXEAUXGyM.jpg'],1,1,11,"['jl1', 'vcnojl1']",[],https://twitter.com/TVLiberal/status/1359147161154449417,False,,1,https://pbs.twimg.com/media/EtypI7tXEAUXGyM.jpg,,,,,,,[],,,,
1359126334941847554,1359126334941847554,2021-02-09 13:05:44 UTC,2021-02-09,13:05:44,+0000,862841250,kley_sanp,KLEITON SILVA PAZ,,#vcnojl1 cadê o Bora Belém,pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/kley_sanp/status/1359126334941847554,False,,0,,,,,,,,[],,,,
1358810240427425792,1358810240427425792,2021-02-08 16:09:41 UTC,2021-02-08,16:09:41,+0000,104254203,agridoce_87,Tai (balzaquiana na série B) 🏀🌵🎓🕵️,,"O Robério: agora fiquei na dívida, tem ou não tem mundial, acho que não tem 🗣️🗣️ #VCnoJL1",pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/agridoce_87/status/1358810240427425792,False,,0,,,,,,,,[],,,,
1358807013589925892,1358807013589925892,2021-02-08 15:56:52 UTC,2021-02-08,15:56:52,+0000,440515131,b_autran1,Nuno Maximoff,,Tira a repórter desse soooooooool! #VCnoJL1,pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/B_Autran1/status/1358807013589925892,False,,0,,,,,,,,[],,,,
1358806885021978627,1358806885021978627,2021-02-08 15:56:21 UTC,2021-02-08,15:56:21,+0000,97249591,rondinelyvieira,Rondinely Vieira,,"Proibir as sacolas jamais será a solução, é preciso muito mais: 1 Educação ambiental  2. Políticas públicas sérias  3 Apoio para as cooperativas 4 Trabalho nos bairros, mais próximo da população.  #VCnoJL1",pt,[],[],[],0,0,1,['vcnojl1'],[],https://twitter.com/RondinelyVieira/status/1358806885021978627,False,,0,,,,,,,,[],,,,
1358805992213987331,1358805992213987331,2021-02-08 15:52:48 UTC,2021-02-08,15:52:48,+0000,61857033,jeffer_vieira,Jefferson Vieira🤖🐸@Jeff_vieira🇧🇷,,#vcnojl1 A eliminação das sacolas plásticas só mostra que o Estado falha em promover a logística reversa e com isso a promoção da sustentabilidade.,pt,[],[],[],0,0,1,['vcnojl1'],[],https://twitter.com/jeffer_vieira/status/1358805992213987331,False,,0,,,,,,,,[],,,,
1358804272629092355,1358804272629092355,2021-02-08 15:45:58 UTC,2021-02-08,15:45:58,+0000,461309186,regycerqueira,Regy Cerqueira,,#VCnoJL1 Está comprovado que a vacinação da população é a forma mais eficaz de vencer a Covid-19. O que fazer quando um filho não quer que o pai idoso seja vacinado? Mesmo o idoso estando no grupo prioritário e gozando de suas faculdades mentais.,pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/RegyCerqueira/status/1358804272629092355,False,,0,,,,,,,,[],,,,
1358804196057899009,1358804196057899009,2021-02-08 15:45:40 UTC,2021-02-08,15:45:40,+0000,587768796,gilberto_geo,Gilberto_Palheta 2020,,"O discurso em si é muito viável do combate ao uso das sacolas plásticas, mas em contra partida gera um gasto a mais para o consumidor, pois além de comprar os produtos nos supermercados terá que comprar as sacolas biodegradáveis ou as retornáveis #vcnojl1 #vcnojl1",pt,[],[],[],0,0,1,"['vcnojl1', 'vcnojl1']",[],https://twitter.com/Gilberto_Geo/status/1358804196057899009,False,,0,,,,,,,,[],,,,
1358804136075161603,1358804136075161603,2021-02-08 15:45:26 UTC,2021-02-08,15:45:26,+0000,1292538244312293376,dorileial,Dorileia Lucena,,"#vcnojl1 noa tarde.  Sobre essas sacolas,  e quem faz compra em grande quantidade, como fica a situação?",pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/DorileiaL/status/1358804136075161603,False,,0,,,,,,,,[],,,,
1358803644385292291,1358803644385292291,2021-02-08 15:43:28 UTC,2021-02-08,15:43:28,+0000,37091446,ietea,Iete Assis,,#vcnojl1 boa tarde! Perfeita essa legislação de proibição das sacolas plásticas nos supermercados. Já era tempo de termos.,pt,[],[],[],1,0,1,['vcnojl1'],[],https://twitter.com/ietea/status/1358803644385292291,False,,0,,,,,,,,[],,,,
1358803598784741379,1358803598784741379,2021-02-08 15:43:17 UTC,2021-02-08,15:43:17,+0000,3129359049,andradebentes,Joao Andrade,,#VCnoJL1  Essa economia das sacolas plásticas vai ter impacto na redução dos preços pro consumidor? Pois com certeza estão na planilha de custos repassados aos clientes.,pt,[],[],[],0,0,1,['vcnojl1'],[],https://twitter.com/AndradeBentes/status/1358803598784741379,False,,0,,,,,,,,[],,,,
1358803450214162433,1358803450214162433,2021-02-08 15:42:42 UTC,2021-02-08,15:42:42,+0000,1342647148408614912,isisbalieiro,Isis Balieiro,,"Espero que a partir do dia 14, a eliminação das sacolas seja uma realidade, e que traga grande contribuição pro meio-ambiente.#VCnoJL1",pt,[],[],[],0,0,1,['vcnojl1'],[],https://twitter.com/isisbalieiro/status/1358803450214162433,False,,0,,,,,,,,[],,,,
1358803171259383809,1358803171259383809,2021-02-08 15:41:36 UTC,2021-02-08,15:41:36,+0000,222271620,gilmarcabrall,Gilmar Cabral,,"Boa tarde! Sem sacolas plásticas, como faz as pessoas que fazem grandes compras? 🤦🏼‍♂️ #VCnoJL1",pt,[],[],[],0,0,0,['vcnojl1'],[],https://twitter.com/gilmarcabrall/status/1358803171259383809,False,,0,,,,,,,,[],,,,
